Facility ID,Facility Name,Address,City,State,ZIP Code,Location
49001F,Fort Belvoir Community Hospital,9300 DeWitt Loop,Fort Belvoir,VA,22060,POINT (-77.142608 38.705877)
370002,ALLIANCEHEALTH WOODWARD,900 17TH STREET,WOODWARD,OK,73801,POINT (-99.400954 36.437861)
270003,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,MT,59601,
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,POINT (-98.204109 26.252424)
50745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,POINT (-117.827058 33.787878)
421303,WILLIAMSBURG REGIONAL HOSPITAL,500 NELSON BOULEVARD,KINGSTREE,SC,29556,POINT (-79.820239 33.660666)
334052,BUFFALO PSYCHIATRIC CENTER,400 FOREST AVE,BUFFALO,NY,14213,POINT (-78.883286 42.927823)
451337,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN,LOCKNEY,TX,79241,POINT (-101.441788 34.126621)
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,
43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,AR,72762,POINT (-94.192602 36.163325)
21314,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835,POINT (-135.356353 57.05201)
521309,MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS,402 W LAKE ST,FRIENDSHIP,WI,53934,POINT (-89.821026 43.973995)
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,POINT (-87.836744 32.503676)
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,POINT (-85.240932 30.78748)
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,
521307,CHIPPEWA VALLEY HOSPITAL,1220 3RD AVE W,DURAND,WI,54736,POINT (-91.9635 44.620309)
440050,GREENEVILLE COMMUNITY HOSPITAL,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,POINT (-82.790893 36.175393)
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,POINT (-90.996334 36.289911)
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,POINT (-93.033554 34.486239)
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,POINT (-122.580636 45.623486)
281341,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,69337,POINT (-103.012866 42.822573)
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,POINT (-86.800835 36.1534)
231327,SPARROW EATON HOSPITAL,321 E HARRIS STREET,CHARLOTTE,MI,48813,POINT (-84.831826 42.564928)
190313,NEW ORLEANS EAST HOSPITAL,5620 READ BLVD,NEW ORLEANS,LA,70127,POINT (-89.971583 30.030738)
420078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPITAL,905 VERDAE BLVD SUITE 102,GREENVILLE,SC,29605,POINT (-82.319204 34.829156)
354003,NORTH DAKOTA STATE HOSPITAL,2605 CIRCLE DRIVE,JAMESTOWN,ND,58401,POINT (-98.687167 46.880525)
50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,POINT (-117.195824 33.910054)
420026,PROVIDENCE HEALTH,120 GATEWAY CORPORATE BLVD,COLUMBIA,SC,29203,POINT (-80.955054 34.104422)
381324,ST CHARLES MADRAS,470 NE A STREET,MADRAS,OR,97741,POINT (-121.121358 44.637362)
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,POINT (-96.711304 43.534607)
50546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,POINT (-118.980483 36.043908)
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,POINT (-116.975133 44.025448)
251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,MS,39451,POINT (-88.562645 31.154764)
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,POINT (-82.937747 39.610281)
341318,VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD,EDENTON,NC,27932,POINT (-76.609093 36.070774)
171310,CHEYENNE COUNTY HOSPITAL,210 WEST 1ST STREET,ST FRANCIS,KS,67756,POINT (-101.803259 39.771069)
450847,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,KATY,TX,77494,POINT (-95.785657 29.785918)
454127,ROCK SPRINGS,700 SOUTHEAST INNER LOOP,GEORGETOWN,TX,78626,POINT (-97.673767 30.607951)
34026,VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,PHOENIX,AZ,85018,POINT (-112.005315 33.482291)
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,POINT (-73.286321 40.696807)
54133,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,11401 S NORWALK BLVD,NORWALK,CA,90650,
460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,POINT (-111.667383 40.248084)
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,POINT (-88.753495 35.913311)
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,POINT (-82.45039 40.046907)
140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,POINT (-87.764443 41.872042)
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,POINT (-88.362734 43.3176)
240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,POINT (-93.096277 44.955338)
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,
144016,ALTON MENTAL HEALTH CENTER,4500 COLLEGE AVENUE,ALTON,IL,62002,POINT (-90.116239 38.909042)
501334,LAKE CHELAN COMMUNITY HOSPITAL,503 EAST HIGHLAND,CHELAN,WA,98816,POINT (-120.010511 47.845139)
100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,POINT (-82.727297 27.806299)
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,POINT (-73.948321 40.613783)
230118,MCLAREN THUMB REGION,1100 S VAN DYKE RD,BAD AXE,MI,48413,POINT (-83.030815 43.802234)
140116,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,POINT (-88.279787 42.3189)
390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,POINT (-75.212752 40.078791)
450015,PARKLAND HEALTH & HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,POINT (-96.836981 32.811798)
250036,GEORGE REGIONAL HEALTH SYSTEM,859 WINTER STREET,LUCEDALE,MS,39452,POINT (-88.592853 30.922235)
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,POINT (-98.204871 32.223163)
191322,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST SEVENTH STREET,KAPLAN,LA,70548,POINT (-92.297337 30.007591)
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,POINT (-82.236802 38.84441)
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,POINT (-95.326202 41.647473)
120006,ADVENTIST HEALTH CASTLE,640 ULUKAHIKI ST,KAILUA,HI,96734,POINT (-157.757229 21.381502)
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,POINT (-85.179957 34.260454)
364044,LINDNER CENTER OF HOPE,4075 OLD WESTERN ROW ROAD,MASON,OH,45040,POINT (-84.293721 39.336786)
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,POINT (-121.392238 38.602162)
230264,SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC,21230 DEQUINDRE ROAD,WARREN,MI,48091,POINT (-83.08356 42.451395)
210019,PENINSULA REGIONAL MEDICAL CENTER,100 EAST CARROLL AVENUE,SALISBURY,MD,21801,POINT (-75.599489 38.363068)
371324,HARPER COUNTY COMMUNITY HOSPITAL,1003 US HIGHWAY 64 NORTH,BUFFALO,OK,73834,POINT (-99.629302 36.844966)
260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,65102,POINT (-92.181588 38.567018)
210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,MD,20706,POINT (-76.864641 38.980428)
123301,SHRINERS HOSPITAL FOR CHILDREN,1310 PUNAHOU STREET,HONOLULU,HI,96826,POINT (-157.834365 21.300233)
160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,POINT (-93.051177 41.702413)
61344,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,1338 PHAY AVENUE,CANON CITY,CO,81212,POINT (-105.230264 38.455747)
450054,BAYLOR SCOTT & WHITE PAVILION - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,POINT (-97.365938 31.078693)
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,POINT (-92.001319 35.506578)
511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276,POINT (-81.36887 38.813654)
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28052,POINT (-81.143023 35.274593)
50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,POINT (-119.254355 34.279055)
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,
150133,KOSCIUSKO COMMUNITY HOSPITAL,2101 E DUBOIS DR,WARSAW,IN,46580,POINT (-85.82832 41.24643)
520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,APPLETON,WI,54911,POINT (-88.395612 44.278772)
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POINT (-81.846254 27.919146)
161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,POINT (-90.673132 42.073715)
281330,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,POINT (-97.282052 40.653693)
200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,POINT (-89.032725 42.686744)
521356,BELLIN HEALTH OCONTO HOSPITAL,820 ARBUTUS AVE,OCONTO,WI,54153,POINT (-87.867187 44.896891)
194090,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,4250 FIFTH AVENUE,LAKE CHARLES,LA,70607,POINT (-93.188518 30.182577)
400003,HOSPITAL METROPOLITANO DR PILA,2435 LAS AMERICAS AVE,PONCE,PR,733,
100001,SHANDS JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,POINT (-81.664228 30.346799)
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,POINT (-95.430899 29.812266)
60006,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,81401,POINT (-107.868769 38.480881)
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,POINT (-71.068777 42.3624)
50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,POINT (-117.944166 34.070928)
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,POINT (-84.507381 38.032448)
230035,SPECTRUM HEALTH UNITED HOSPITAL,615 S BOWER STREET,GREENVILLE,MI,48838,POINT (-85.268781 43.175469)
190302,"OMEGA HOSPITAL, LLC",2525 SEVERN AVENUE,METAIRIE,LA,70002,POINT (-90.159583 29.999162)
140117,AMITA HEALTH RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,POINT (-87.81257 41.988458)
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,POINT (-83.898149 40.887578)
520089,MERITER HOSPITAL,202 S PARK ST,MADISON,WI,53715,POINT (-89.400896 43.065385)
230081,MUNSON HEALTHCARE CADILLAC HOSPITAL,400 HOBART ST,CADILLAC,MI,49601,POINT (-85.390456 44.246148)
261307,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,MO,64628,POINT (-93.068297 39.775078)
50697,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,CA,96001,POINT (-122.416264 40.58549)
400103,MAYAGUEZ MEDICAL CENTER,CARR 2 BO SABALOS,MAYAGUEZ,PR,682,
241325,CHIPPEWA COUNTY HOSPITAL,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265,POINT (-95.713586 44.953989)
144029,"PAVILION FOUNDATION, THE",809 W CHURCH ST,CHAMPAIGN,IL,61820,POINT (-88.257263 40.11826)
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,POINT (-96.837073 33.045125)
521341,RICHLAND HOSPITAL,333 E SECOND ST,RICHLAND CENTER,WI,53581,POINT (-90.382826 43.339118)
144026,HARTGROVE HOSPITAL,5730 W ROOSEVELT ROAD,CHICAGO,IL,60644,POINT (-87.767793 41.865559)
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,VA,23439,POINT (-76.583413 36.773058)
281346,CHI HEALTH PLAINVIEW,"P O BOX 489, 704 NORTH THIRD ST",PLAINVIEW,NE,68769,
444007,ROLLING HILLS PSYCHIATRIC HOSPITAL,2014 QUAIL HOLLOW CIRCLE,FRANKLIN,TN,37067,POINT (-86.816709 35.913836)
25039F,81st Medical Group (Keesler AFB),81 MDG 301 Fisher St. Suite 109,Biloxi,MS,39530,
370222,MCBRIDE ORTHOPEDIC HOSPITAL,9600 NORTH BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,POINT (-97.512802 35.567572)
190098,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71103,POINT (-93.76159 32.481791)
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,POINT (-87.065844 35.605855)
521339,MINISTRY GOOD SAMARITAN HEALTH CTR,601 S CENTER AVE,MERRILL,WI,54452,POINT (-89.683031 45.175858)
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,POINT (-83.81574 39.927624)
491308,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,KILMARNOCK,VA,22482,POINT (-76.389778 37.70029)
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,PA,17403,POINT (-76.716898 39.923277)
264012,CENTERPOINTE HOSPITAL,4801 WELDON SPRING PARKWAY,SAINT CHARLES,MO,63304,POINT (-90.672084 38.716318)
50633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,POINT (-120.72013 35.554389)
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",100 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,POINT (-89.743132 30.286243)
451303,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DRIVE,GROESBECK,TX,76642,POINT (-96.529621 31.531923)
11302,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,POINT (-88.146934 34.457425)
110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,POINT (-84.139246 34.178588)
60107,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,CO,80206,POINT (-104.942892 39.740019)
241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,MN,56482,POINT (-95.132748 46.446565)
670069,METHODIST MCKINNEY HOSPITAL,8000 W ELDORADO PKWY BLDG C SUITE C,MCKINNEY,TX,75070,POINT (-96.724343 33.175809)
34033,CORNERSTONE BEHAVIORAL HEALTH EL DORADO,1400 NORTH WILMOT ROAD,TUCSON,AZ,85712,POINT (-110.857792 32.240005)
111324,CHATUGE REGIONAL HOSPITAL,110 S MAIN STREET,HIAWASSEE,GA,30546,POINT (-83.754318 34.946282)
341302,OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD,SCOTLAND NECK,NC,27874,
160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,POINT (-93.216102 43.148377)
234041,THE CENTER FOR FORENSIC PSYCHIATRY,8303 PLATT ROAD,SALINE,MI,48176,POINT (-83.697655 42.168654)
70036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,CT,6032,POINT (-72.79582 41.73509)
41330,PIGGOTT COMMUNITY HOSPITAL,216 EAST MAIN STREET,PIGGOTT,AR,72454,POINT (-90.188443 36.382019)
110150,NAVICENT HEALTH BALDWIN,821 NORTH COBB STREET,MILLEDGEVILLE,GA,31061,POINT (-83.245145 33.088431)
390217,EXCELA HEALTH - FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,POINT (-79.548217 40.146369)
180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,POINT (-85.67712 36.698506)
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,POINT (-91.03102 30.40886)
201314,REDINGTON FAIRVIEW GENERAL HOSPITAL,46 FAIRVIEW AVE   PO BOX 468,SKOWHEGAN,ME,4976,POINT (-69.713495 44.758336)
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,POINT (-76.993924 36.285149)
363300,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,POINT (-84.500392 39.140947)
281359,MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,810 NORTH 22ND ST,BLAIR,NE,68008,POINT (-96.145519 41.551152)
200039,MAINE GENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,POINT (-69.785718 44.360853)
521332,SPOONER HEALTH SYSTEM,1280 CHANDLER DR,SPOONER,WI,54801,
31309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,86505,
220033,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,POINT (-70.876201 42.567592)
404004,FIRST HOSPITAL PANAMERICANO,STATE ROAD 787 KM 1  5,CIDRA,PR,739,
221300,MARTHA'S VINEYARD HOSPITAL INC,"ONE HOSPITAL ROAD, FIRST FL, WING 5,  PO BOX 1477",OAK BLUFFS,MA,2557,
110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,POINT (-84.510526 33.450593)
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,POINT (-111.997692 33.640603)
510030,DAVIS MEDICAL CENTER,812 GORMAN AVENUE,ELKINS,WV,26241,POINT (-79.853154 38.928159)
231301,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL,KALKASKA,MI,49646,POINT (-85.183837 44.730897)
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,POINT (-77.225833 38.857674)
391309,BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,SUSQUEHANNA,PA,18847,POINT (-75.594016 41.947372)
140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,POINT (-87.934295 41.861684)
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,POINT (-81.227973 28.65604)
230020,BEAUMONT HOSPITAL - DEARBORN,18101 OAKWOOD BLVD,DEARBORN,MI,48124,POINT (-83.211951 42.291912)
51324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,POINT (-118.407362 37.362108)
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,POINT (-94.451927 41.303103)
194102,"BEACON BEHAVIORAL HOSPITAL, INC",2471 LOUISIANA AVE,LUTCHER,LA,70071,POINT (-90.699598 30.046639)
461310,BLUE MOUNTAIN HOSPITAL,802 SOUTH 200 WEST,BLANDING,UT,84511,POINT (-109.481544 37.614449)
61320,GUNNISON VALLEY HOSPITAL,711 NORTH TAYLOR STREET,GUNNISON,CO,81230,POINT (-106.924321 38.551089)
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,POINT (-77.49645 38.219496)
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,66502,POINT (-96.598183 39.202826)
150128,"COMMUNITY HOSPITAL SOUTH, INC.",1402 E COUNTY LINE RD S,INDIANAPOLIS,IN,46227,POINT (-86.133908 39.635538)
171307,RAWLINS COUNTY HEALTH CENTER,707 GRANT ST,ATWOOD,KS,67730,POINT (-101.0385 39.813264)
230054,MARQUETTE GENERAL HOSPITAL,850 W BARAGA AVE,MARQUETTE,MI,49855,POINT (-87.411036 46.543081)
501320,QUINCY VALLEY MEDICAL CENTER,908 10TH AVENUE SOUTHWEST,QUINCY,WA,98848,POINT (-119.869181 47.230954)
241349,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,56362,POINT (-94.716253 45.374893)
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,POINT (-111.868618 40.886855)
260052,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,WASHINGTON,MO,63090,POINT (-91.002023 38.5522)
50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,POINT (-117.566768 33.873327)
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,POINT (-119.006836 35.390474)
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1200 EAST PECAN ST,ALTUS,OK,73521,POINT (-99.319119 34.635273)
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,POINT (-98.729367 37.645365)
140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,
390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,PHILADELPHIA,PA,19128,POINT (-75.21028 40.028518)
154024,VALLE VISTA HEALTH SYSTEM,898 E MAIN ST,GREENWOOD,IN,46143,POINT (-86.086136 39.614215)
184015,CENTRAL STATE HOSPITAL,10510 LAGRANGE ROAD,LOUISVILLE,KY,40223,POINT (-85.558586 38.270833)
400124,CENTRO CARDIOVASCULAR,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,PR,936,
520091,HOWARD YOUNG MEDICAL CENTER,240 MAPLE ST,WOODRUFF,WI,54568,POINT (-89.701837 45.89437)
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,POINT (-96.586956 33.711133)
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,POINT (-101.892357 33.577867)
451376,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,HALLETTSVILLE,TX,77964,POINT (-96.939877 29.457145)
231313,HARBOR BEACH COMMUNITY HOSPITAL,210 S FIRST ST,HARBOR BEACH,MI,48441,POINT (-82.652527 43.842429)
453302,CHILDRENS MEDICAL CTR OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,POINT (-96.836837 32.808359)
381305,BLUE MOUNTAIN HOSPITAL,170 FORD ROAD,JOHN DAY,OR,97845,POINT (-118.95922 44.417651)
451358,MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,POINT (-102.653729 32.721319)
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,SIOUX CENTER,IA,51250,POINT (-96.159287 43.069685)
371316,STROUD REGIONAL MEDICAL CENTER,2308 HIGHWAY 66 WEST,STROUD,OK,74079,POINT (-96.683226 35.750035)
360016,THE JEWISH HOSPITAL-MERCY HEALTH,4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,POINT (-84.380372 39.20677)
210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,POINT (-76.670816 39.272628)
444022,TEN BROECK TENNESSEE,1 MEDICAL CENTER BLVD 5 WEST,COOKEVILLE,TN,38501,POINT (-85.50935 36.16996)
241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,MN,55355,POINT (-94.528031 45.120003)
220175,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,1701,POINT (-71.419754 42.28427)
330214,NEW YORK UNIVERSITY LANGONE MEDICAL CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,POINT (-73.974661 40.74226)
331305,O'CONNOR HOSPITAL,460 ANDES ROAD,DELHI,NY,13753,POINT (-74.91685 42.26687)
441307,RIVERVIEW REGIONAL MEDICAL CENTER,158 HOSPITAL DRIVE,CARTHAGE,TN,37030,POINT (-85.948556 36.263607)
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,POINT (-122.750707 38.496306)
390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,PA,17522,POINT (-76.184268 40.186866)
390044,READING HOSPITAL,420 S 5TH AVENUE,WEST READING,PA,19611,POINT (-75.948059 40.329863)
100002,BETHESDA  HOSPITAL INC,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,POINT (-80.06868 26.50404)
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,POINT (-117.167947 32.694257)
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,POINT (-111.461194 39.531803)
